ticker,timestamp,price,volume
NVDA,2024-01-10 12:30:00-05:00,54.2130012512207,4551805
NVDA,2024-01-10 13:30:00-05:00,54.211997985839844,3873744
NVDA,2024-01-10 14:30:00-05:00,54.21149826049805,5463821
NVDA,2024-01-10 15:30:00-05:00,54.349998474121094,4504510
NVDA,2024-01-11 09:30:00-05:00,54.51850128173828,17617566
NVDA,2024-01-11 10:30:00-05:00,53.855010986328125,8414594
NVDA,2024-01-11 11:30:00-05:00,54.132598876953125,6339827
NVDA,2024-01-11 12:30:00-05:00,54.93300247192383,8134249
NVDA,2024-01-11 13:30:00-05:00,54.91899871826172,6505633
NVDA,2024-01-11 14:30:00-05:00,54.87662887573242,6188854
NVDA,2024-01-11 15:30:00-05:00,54.82999801635742,4360177
NVDA,2024-01-12 09:30:00-05:00,54.737998962402344,11140181
NVDA,2024-01-12 10:30:00-05:00,54.69501876831055,6475778
NVDA,2024-01-12 11:30:00-05:00,54.6140022277832,3950607
NVDA,2024-01-12 12:30:00-05:00,54.63005828857422,2322889
NVDA,2024-01-12 13:30:00-05:00,54.747772216796875,3694068
NVDA,2024-01-12 14:30:00-05:00,54.6250114440918,3220345
NVDA,2024-01-12 15:30:00-05:00,54.70800018310547,2230050
NVDA,2024-01-16 09:30:00-05:00,56.05500030517578,12991490
NVDA,2024-01-16 10:30:00-05:00,56.56928634643555,9227517
NVDA,2024-01-16 11:30:00-05:00,56.230987548828125,5781117
NVDA,2024-01-16 12:30:00-05:00,56.367042541503906,3592125
NVDA,2024-01-16 13:30:00-05:00,56.185997009277344,4001190
NVDA,2024-01-16 14:30:00-05:00,56.105377197265625,3099777
NVDA,2024-01-16 15:30:00-05:00,56.400001525878906,3168916
NVDA,2024-01-17 09:30:00-05:00,55.41599655151367,17761932
NVDA,2024-01-17 10:30:00-05:00,55.888999938964844,7057353
NVDA,2024-01-17 11:30:00-05:00,55.635498046875,4845749
NVDA,2024-01-17 12:30:00-05:00,55.61949920654297,3553640
NVDA,2024-01-17 13:30:00-05:00,56.04362869262695,3841246
NVDA,2024-01-17 14:30:00-05:00,55.72150802612305,5177424
NVDA,2024-01-17 15:30:00-05:00,56.051002502441406,3354610
NVDA,2024-01-18 09:30:00-05:00,57.17000198364258,13777044
NVDA,2024-01-18 10:30:00-05:00,57.52100372314453,6948543
NVDA,2024-01-18 11:30:00-05:00,57.01599884033203,6396026
NVDA,2024-01-18 12:30:00-05:00,56.28166961669922,5667125
NVDA,2024-01-18 13:30:00-05:00,56.96799850463867,5579463
NVDA,2024-01-18 14:30:00-05:00,56.944000244140625,4125095
NVDA,2024-01-18 15:30:00-05:00,57.09821319580078,3854374
NVDA,2024-01-19 09:30:00-05:00,57.89299774169922,13704085
NVDA,2024-01-19 10:30:00-05:00,58.24199676513672,6937273
NVDA,2024-01-19 11:30:00-05:00,58.8849983215332,8595532
NVDA,2024-01-19 12:30:00-05:00,58.987998962402344,5069151
NVDA,2024-01-19 13:30:00-05:00,58.97130584716797,5695504
NVDA,2024-01-19 14:30:00-05:00,59.14600372314453,5461776
NVDA,2024-01-19 15:30:00-05:00,59.5,5139940
NVDA,2024-01-22 09:30:00-05:00,59.251502990722656,16818994
NVDA,2024-01-22 10:30:00-05:00,59.939537048339844,8607466
NVDA,2024-01-22 11:30:00-05:00,59.85900115966797,4394654
NVDA,2024-01-22 12:30:00-05:00,59.76649856567383,3168102
NVDA,2024-01-22 13:30:00-05:00,59.94350051879883,3895400
NVDA,2024-01-22 14:30:00-05:00,59.9844970703125,2520995
NVDA,2024-01-22 15:30:00-05:00,59.665000915527344,2946422
NVDA,2024-01-23 09:30:00-05:00,59.42000198364258,10650804
NVDA,2024-01-23 10:30:00-05:00,59.486000061035156,4454181
NVDA,2024-01-23 11:30:00-05:00,59.487998962402344,2562631
NVDA,2024-01-23 12:30:00-05:00,59.5724983215332,1930547
NVDA,2024-01-23 13:30:00-05:00,59.37764358520508,2101189
NVDA,2024-01-23 14:30:00-05:00,59.709999084472656,3274760
NVDA,2024-01-23 15:30:00-05:00,59.871002197265625,2760311
NVDA,2024-01-24 09:30:00-05:00,61.9043083190918,15267540
NVDA,2024-01-24 10:30:00-05:00,61.63800048828125,7556754
NVDA,2024-01-24 11:30:00-05:00,62.13750076293945,4832062
NVDA,2024-01-24 12:30:00-05:00,62.659996032714844,8309747
NVDA,2024-01-24 13:30:00-05:00,61.78850173950195,6712153
NVDA,2024-01-24 14:30:00-05:00,61.22700119018555,7275934
NVDA,2024-01-24 15:30:00-05:00,61.35700225830078,3742686
NVDA,2024-01-25 09:30:00-05:00,62.60041046142578,13276254
NVDA,2024-01-25 10:30:00-05:00,62.3900032043457,5924704
NVDA,2024-01-25 11:30:00-05:00,61.92499923706055,5867831
NVDA,2024-01-25 12:30:00-05:00,61.527503967285156,5579607
NVDA,2024-01-25 13:30:00-05:00,61.2760009765625,6446385
NVDA,2024-01-25 14:30:00-05:00,61.551002502441406,4941540
NVDA,2024-01-25 15:30:00-05:00,61.64400100708008,2909986
NVDA,2024-01-26 09:30:00-05:00,61.3830680847168,12214046
NVDA,2024-01-26 10:30:00-05:00,61.374000549316406,6120077
NVDA,2024-01-26 11:30:00-05:00,61.29664993286133,4887593
NVDA,2024-01-26 12:30:00-05:00,61.11124801635742,4008152
NVDA,2024-01-26 13:30:00-05:00,61.007362365722656,3409289
NVDA,2024-01-26 14:30:00-05:00,61.08599853515625,3768031
NVDA,2024-01-26 15:30:00-05:00,61.029998779296875,2640645
NVDA,2024-01-29 09:30:00-05:00,61.73834228515625,9502493
NVDA,2024-01-29 10:30:00-05:00,61.464599609375,4507985
NVDA,2024-01-29 11:30:00-05:00,61.6150016784668,3022677
NVDA,2024-01-29 12:30:00-05:00,61.60999298095703,1852068
NVDA,2024-01-29 13:30:00-05:00,61.935638427734375,3144518
NVDA,2024-01-29 14:30:00-05:00,62.371253967285156,5001895
NVDA,2024-01-29 15:30:00-05:00,62.472999572753906,3483561
NVDA,2024-01-30 09:30:00-05:00,63.271995544433594,12550935
NVDA,2024-01-30 10:30:00-05:00,63.07899856567383,4905526
NVDA,2024-01-30 11:30:00-05:00,62.8738899230957,5032649
NVDA,2024-01-30 12:30:00-05:00,62.66699981689453,5254259
NVDA,2024-01-30 13:30:00-05:00,62.65095138549805,3638639
NVDA,2024-01-30 14:30:00-05:00,62.92960739135742,3575092
NVDA,2024-01-30 15:30:00-05:00,62.75300216674805,2673235
NVDA,2024-01-31 09:30:00-05:00,61.22100067138672,11412494
NVDA,2024-01-31 10:30:00-05:00,61.28900146484375,8058493
NVDA,2024-01-31 11:30:00-05:00,61.652000427246094,4267856
NVDA,2024-01-31 12:30:00-05:00,61.375999450683594,3293875
NVDA,2024-01-31 13:30:00-05:00,61.577064514160156,4146853
NVDA,2024-01-31 14:30:00-05:00,61.7130012512207,7668877
NVDA,2024-01-31 15:30:00-05:00,61.500999450683594,3390201
NVDA,2024-02-01 09:30:00-05:00,62.3089714050293,10325451
NVDA,2024-02-01 10:30:00-05:00,61.912559509277344,5487912
NVDA,2024-02-01 11:30:00-05:00,62.40700149536133,3858331
NVDA,2024-02-01 12:30:00-05:00,62.678001403808594,3850151
NVDA,2024-02-01 13:30:00-05:00,62.821998596191406,3402407
NVDA,2024-02-01 14:30:00-05:00,63.09450149536133,4088715
NVDA,2024-02-01 15:30:00-05:00,63.034996032714844,3016432
NVDA,2024-02-02 09:30:00-05:00,65.06800079345703,14432047
NVDA,2024-02-02 10:30:00-05:00,65.39240264892578,5225743
NVDA,2024-02-02 11:30:00-05:00,66.5719985961914,8179933
NVDA,2024-02-02 12:30:00-05:00,65.98350524902344,5693234
NVDA,2024-02-02 13:30:00-05:00,66.1500015258789,3898231
NVDA,2024-02-02 14:30:00-05:00,66.0885009765625,4251081
NVDA,2024-02-02 15:30:00-05:00,66.1500015258789,3290336
NVDA,2024-02-05 09:30:00-05:00,68.15972900390625,24109963
NVDA,2024-02-05 10:30:00-05:00,68.13899993896484,9631229
NVDA,2024-02-05 11:30:00-05:00,68.96099853515625,7254954
NVDA,2024-02-05 12:30:00-05:00,68.88249969482422,5901401
NVDA,2024-02-05 13:30:00-05:00,68.95050048828125,4500914
NVDA,2024-02-05 14:30:00-05:00,68.760009765625,7591983
NVDA,2024-02-05 15:30:00-05:00,69.31800079345703,5145660
NVDA,2024-02-06 09:30:00-05:00,67.93318176269531,20596167
NVDA,2024-02-06 10:30:00-05:00,67.96379089355469,7715868
NVDA,2024-02-06 11:30:00-05:00,66.84220123291016,10702101
NVDA,2024-02-06 12:30:00-05:00,66.93270111083984,6537650
NVDA,2024-02-06 13:30:00-05:00,67.53099822998047,7512084
NVDA,2024-02-06 14:30:00-05:00,68.15501403808594,8455480
NVDA,2024-02-06 15:30:00-05:00,68.21900177001953,4789079
NVDA,2024-02-07 09:30:00-05:00,69.27799987792969,15071810
NVDA,2024-02-07 10:30:00-05:00,68.8530044555664,7008373
NVDA,2024-02-07 11:30:00-05:00,69.15584564208984,4508981
NVDA,2024-02-07 12:30:00-05:00,69.45349884033203,4371427
NVDA,2024-02-07 13:30:00-05:00,69.4010009765625,3656838
NVDA,2024-02-07 14:30:00-05:00,70.17598724365234,6697421
NVDA,2024-02-07 15:30:00-05:00,70.11599731445312,4395767
NVDA,2024-02-08 09:30:00-05:00,69.85399627685547,13273144
NVDA,2024-02-08 10:30:00-05:00,70.36830139160156,7392905
NVDA,2024-02-08 11:30:00-05:00,70.26509857177734,4057925
NVDA,2024-02-08 12:30:00-05:00,70.44099426269531,3602736
NVDA,2024-02-08 13:30:00-05:00,69.96199798583984,3836559
NVDA,2024-02-08 14:30:00-05:00,69.9000015258789,3694404
NVDA,2024-02-08 15:30:00-05:00,69.63999938964844,3041024
NVDA,2024-02-09 09:30:00-05:00,71.11699676513672,13036372
NVDA,2024-02-09 10:30:00-05:00,71.43449401855469,7560127
NVDA,2024-02-09 11:30:00-05:00,71.6364974975586,4171127
NVDA,2024-02-09 12:30:00-05:00,71.77050018310547,3221056
NVDA,2024-02-09 13:30:00-05:00,71.95598602294922,4905651
NVDA,2024-02-09 14:30:00-05:00,71.93400573730469,4033769
NVDA,2024-02-09 15:30:00-05:00,72.13099670410156,4191234
NVDA,2024-02-12 09:30:00-05:00,73.13642883300781,14869090
NVDA,2024-02-12 10:30:00-05:00,74.04798126220703,9483690
NVDA,2024-02-12 11:30:00-05:00,73.59041595458984,7362230
NVDA,2024-02-12 12:30:00-05:00,72.73200225830078,5298221
NVDA,2024-02-12 13:30:00-05:00,72.15553283691406,10989712
NVDA,2024-02-12 14:30:00-05:00,72.54000091552734,6803291
NVDA,2024-02-12 15:30:00-05:00,72.29199981689453,3337843
NVDA,2024-02-13 09:30:00-05:00,72.42500305175781,19665605
NVDA,2024-02-13 10:30:00-05:00,73.09000396728516,11474119
NVDA,2024-02-13 11:30:00-05:00,72.36000061035156,5635053
NVDA,2024-02-13 12:30:00-05:00,72.33300018310547,5234490
NVDA,2024-02-13 13:30:00-05:00,72.09700012207031,4309732
NVDA,2024-02-13 14:30:00-05:00,71.61557006835938,6172161
NVDA,2024-02-13 15:30:00-05:00,72.19000244140625,4941467
NVDA,2024-02-14 09:30:00-05:00,74.11000061035156,14491978
NVDA,2024-02-14 10:30:00-05:00,72.51994323730469,9769137
NVDA,2024-02-14 11:30:00-05:00,72.86665344238281,5366858
NVDA,2024-02-14 12:30:00-05:00,72.89199829101562,4552996
NVDA,2024-02-14 13:30:00-05:00,73.09211730957031,4101939
NVDA,2024-02-14 14:30:00-05:00,73.39875030517578,4407749
NVDA,2024-02-14 15:30:00-05:00,73.85499572753906,4480436
NVDA,2024-02-15 09:30:00-05:00,73.06999969482422,14569301
NVDA,2024-02-15 10:30:00-05:00,73.12100219726562,6583038
NVDA,2024-02-15 11:30:00-05:00,73.1469955444336,4030155
NVDA,2024-02-15 12:30:00-05:00,73.30400085449219,3375388
NVDA,2024-02-15 13:30:00-05:00,73.20899963378906,3694241
NVDA,2024-02-15 14:30:00-05:00,72.8530044555664,4022249
NVDA,2024-02-15 15:30:00-05:00,72.65699768066406,3272555
NVDA,2024-02-16 09:30:00-05:00,73.23600006103516,16443451
NVDA,2024-02-16 10:30:00-05:00,73.84000396728516,6768419
NVDA,2024-02-16 11:30:00-05:00,73.90399932861328,4572035
NVDA,2024-02-16 12:30:00-05:00,73.26950073242188,4219312
NVDA,2024-02-16 13:30:00-05:00,73.78788757324219,4926030
NVDA,2024-02-16 14:30:00-05:00,73.35600280761719,4940793
NVDA,2024-02-16 15:30:00-05:00,72.60050201416016,4978004
NVDA,2024-02-20 09:30:00-05:00,68.3655014038086,24581853
NVDA,2024-02-20 10:30:00-05:00,68.64299774169922,10541057
NVDA,2024-02-20 11:30:00-05:00,68.30000305175781,7651911
NVDA,2024-02-20 12:30:00-05:00,68.27650451660156,5561737
NVDA,2024-02-20 13:30:00-05:00,68.63325500488281,5552768
NVDA,2024-02-20 14:30:00-05:00,69.18560028076172,7421142
NVDA,2024-02-20 15:30:00-05:00,69.45700073242188,5456405
NVDA,2024-02-21 09:30:00-05:00,67.91200256347656,13298661
NVDA,2024-02-21 10:30:00-05:00,68.07099914550781,5318878
NVDA,2024-02-21 11:30:00-05:00,67.13029479980469,7946663
NVDA,2024-02-21 12:30:00-05:00,67.01100158691406,5478248
NVDA,2024-02-21 13:30:00-05:00,66.82050323486328,5470657
NVDA,2024-02-21 14:30:00-05:00,66.86949920654297,8104741
NVDA,2024-02-21 15:30:00-05:00,67.49500274658203,7182953
NVDA,2024-02-22 09:30:00-05:00,77.74949645996094,38795056
NVDA,2024-02-22 10:30:00-05:00,77.64600372314453,10529171
NVDA,2024-02-22 11:30:00-05:00,77.46820068359375,7359895
NVDA,2024-02-22 12:30:00-05:00,77.3969955444336,5508300
NVDA,2024-02-22 13:30:00-05:00,77.90349578857422,5335014
NVDA,2024-02-22 14:30:00-05:00,78.1729965209961,6922302
NVDA,2024-02-22 15:30:00-05:00,78.5270004272461,6582620
NVDA,2024-02-23 09:30:00-05:00,79.69999694824219,27888684
NVDA,2024-02-23 10:30:00-05:00,79.12800598144531,17028128
NVDA,2024-02-23 11:30:00-05:00,79.60786437988281,11111459
NVDA,2024-02-23 12:30:00-05:00,80.06099700927734,6394801
NVDA,2024-02-23 13:30:00-05:00,79.677001953125,5191959
NVDA,2024-02-23 14:30:00-05:00,78.8239974975586,6577690
NVDA,2024-02-23 15:30:00-05:00,78.81599426269531,5502318
NVDA,2024-02-26 09:30:00-05:00,79.82600402832031,17249471
NVDA,2024-02-26 10:30:00-05:00,79.95405578613281,6189139
NVDA,2024-02-26 11:30:00-05:00,80.10850524902344,5438356
NVDA,2024-02-26 12:30:00-05:00,79.86213684082031,3966556
NVDA,2024-02-26 13:30:00-05:00,79.51100158691406,5299396
NVDA,2024-02-26 14:30:00-05:00,79.17999267578125,5862487
NVDA,2024-02-26 15:30:00-05:00,79.09110260009766,3933486
NVDA,2024-02-27 09:30:00-05:00,78.61900329589844,14829604
NVDA,2024-02-27 10:30:00-05:00,78.61000061035156,4302284
NVDA,2024-02-27 11:30:00-05:00,79.1729965209961,4711625
NVDA,2024-02-27 12:30:00-05:00,79.16768646240234,4143598
NVDA,2024-02-27 13:30:00-05:00,79.12200927734375,3397370
NVDA,2024-02-27 14:30:00-05:00,79.1030044555664,3122546
NVDA,2024-02-27 15:30:00-05:00,78.69999694824219,2567724
NVDA,2024-02-28 09:30:00-05:00,77.33599853515625,12455975
NVDA,2024-02-28 10:30:00-05:00,78.22894287109375,6079478
NVDA,2024-02-28 11:30:00-05:00,78.4020004272461,5355832
NVDA,2024-02-28 12:30:00-05:00,78.4155044555664,3233076
NVDA,2024-02-28 13:30:00-05:00,78.19000244140625,2584919
NVDA,2024-02-28 14:30:00-05:00,78.21500396728516,3361901
NVDA,2024-02-28 15:30:00-05:00,77.67900085449219,2794577
NVDA,2024-02-29 09:30:00-05:00,79.3489990234375,14019565
NVDA,2024-02-29 10:30:00-05:00,79.00199890136719,5075589
NVDA,2024-02-29 11:30:00-05:00,78.90900421142578,4843632
NVDA,2024-02-29 12:30:00-05:00,79.36399841308594,3094226
NVDA,2024-02-29 13:30:00-05:00,79.3280029296875,2924118
NVDA,2024-02-29 14:30:00-05:00,79.31300354003906,2890914
NVDA,2024-02-29 15:30:00-05:00,79.21800231933594,5385555
NVDA,2024-03-01 09:30:00-05:00,80.7755355834961,9558052
NVDA,2024-03-01 10:30:00-05:00,81.96400451660156,13632794
NVDA,2024-03-01 11:30:00-05:00,81.7655029296875,6230382
NVDA,2024-03-01 12:30:00-05:00,81.77239990234375,3397839
NVDA,2024-03-01 13:30:00-05:00,82.13145446777344,4523162
NVDA,2024-03-01 14:30:00-05:00,81.99800109863281,4096881
NVDA,2024-03-01 15:30:00-05:00,82.29299926757812,3574458
NVDA,2024-03-04 09:30:00-05:00,84.8280029296875,17164510
NVDA,2024-03-04 10:30:00-05:00,85.2161636352539,0
NVDA,2024-03-04 11:30:00-05:00,86.03300476074219,3941861
NVDA,2024-03-04 12:30:00-05:00,86.61299896240234,5327134
NVDA,2024-03-04 13:30:00-05:00,87.14399719238281,4719049
NVDA,2024-03-04 14:30:00-05:00,86.63704681396484,5585209
NVDA,2024-03-04 15:30:00-05:00,85.2509994506836,22062982
NVDA,2024-03-05 09:30:00-05:00,84.19999694824219,16033694
NVDA,2024-03-05 10:30:00-05:00,84.63098907470703,7994638
NVDA,2024-03-05 11:30:00-05:00,85.30772399902344,0
NVDA,2024-03-05 12:30:00-05:00,84.80000305175781,3246168
NVDA,2024-03-05 13:30:00-05:00,85.02400207519531,3280186
NVDA,2024-03-05 14:30:00-05:00,84.74019622802734,3361057
NVDA,2024-03-05 15:30:00-05:00,85.99400329589844,17089094
NVDA,2024-03-06 09:30:00-05:00,88.2719955444336,18173096
NVDA,2024-03-06 10:30:00-05:00,88.38899993896484,0
NVDA,2024-03-06 11:30:00-05:00,88.78300476074219,3623441
NVDA,2024-03-06 12:30:00-05:00,89.4530029296875,4344532
NVDA,2024-03-06 13:30:00-05:00,89.29100036621094,5264343
NVDA,2024-03-06 14:30:00-05:00,88.30064392089844,4253541
NVDA,2024-03-06 15:30:00-05:00,88.74449920654297,19538149
NVDA,2024-03-07 09:30:00-05:00,91.55274963378906,19158572
NVDA,2024-03-07 10:30:00-05:00,92.14381408691406,9127707
NVDA,2024-03-07 11:30:00-05:00,91.70899963378906,5457234
NVDA,2024-03-07 12:30:00-05:00,91.87117767333984,4496263
NVDA,2024-03-07 13:30:00-05:00,92.37026977539062,5376423
NVDA,2024-03-07 14:30:00-05:00,92.20500946044922,6114571
NVDA,2024-03-07 15:30:00-05:00,92.67399597167969,5331304
NVDA,2024-03-08 09:30:00-05:00,97.20999908447266,21881251
NVDA,2024-03-08 10:30:00-05:00,90.497802734375,25042101
NVDA,2024-03-08 11:30:00-05:00,89.57905578613281,21364970
NVDA,2024-03-08 12:30:00-05:00,87.60600280761719,12407589
NVDA,2024-03-08 13:30:00-05:00,88.14099884033203,11312076
NVDA,2024-03-08 14:30:00-05:00,88.05574798583984,10693960
NVDA,2024-03-08 15:30:00-05:00,87.50199890136719,5829805
NVDA,2024-03-11 09:30:00-04:00,87.07600402832031,23147114
NVDA,2024-03-11 10:30:00-04:00,86.71800231933594,12189185
NVDA,2024-03-11 11:30:00-04:00,86.91099548339844,6303053
NVDA,2024-03-11 12:30:00-04:00,86.73445129394531,5193146
NVDA,2024-03-11 13:30:00-04:00,86.40900421142578,5432802
NVDA,2024-03-11 14:30:00-04:00,85.54618072509766,6046900
NVDA,2024-03-11 15:30:00-04:00,85.79199981689453,4636272
NVDA,2024-03-12 09:30:00-04:00,88.57979583740234,17053848
NVDA,2024-03-12 10:30:00-04:00,91.08297729492188,13976254
NVDA,2024-03-12 11:30:00-04:00,90.4625015258789,7061707
NVDA,2024-03-12 12:30:00-04:00,89.9375,7879400
NVDA,2024-03-12 13:30:00-04:00,90.31950378417969,5282444
NVDA,2024-03-12 14:30:00-04:00,90.54750061035156,5290694
NVDA,2024-03-12 15:30:00-04:00,91.93800354003906,5590110
NVDA,2024-03-13 09:30:00-04:00,89.06492614746094,21583378
NVDA,2024-03-13 10:30:00-04:00,88.9260025024414,8676657
NVDA,2024-03-13 11:30:00-04:00,89.03150177001953,5758617
NVDA,2024-03-13 12:30:00-04:00,90.33200073242188,5715229
NVDA,2024-03-13 13:30:00-04:00,90.31649780273438,6311628
NVDA,2024-03-13 14:30:00-04:00,90.62000274658203,7508597
NVDA,2024-03-13 15:30:00-04:00,90.9260025024414,4807886
NVDA,2024-03-14 09:30:00-04:00,88.67949676513672,17586134
NVDA,2024-03-14 10:30:00-04:00,87.82249450683594,7410472
NVDA,2024-03-14 11:30:00-04:00,87.57749938964844,8330243
NVDA,2024-03-14 12:30:00-04:00,87.19672393798828,5500170
NVDA,2024-03-14 13:30:00-04:00,88.16950225830078,6601929
NVDA,2024-03-14 14:30:00-04:00,87.39199829101562,6636584
NVDA,2024-03-14 15:30:00-04:00,88.03599548339844,4905027
NVDA,2024-03-15 09:30:00-04:00,88.43250274658203,12947111
NVDA,2024-03-15 10:30:00-04:00,89.20399475097656,6241803
NVDA,2024-03-15 11:30:00-04:00,88.64199829101562,3657846
NVDA,2024-03-15 12:30:00-04:00,88.8239974975586,2992801
NVDA,2024-03-15 13:30:00-04:00,89.11000061035156,2913426
NVDA,2024-03-15 14:30:00-04:00,88.56956481933594,4211965
NVDA,2024-03-15 15:30:00-04:00,87.83650207519531,4296884
NVDA,2024-03-18 09:30:00-04:00,90.70479583740234,18489818
NVDA,2024-03-18 10:30:00-04:00,88.69239044189453,11136091
NVDA,2024-03-18 11:30:00-04:00,88.37750244140625,8430326
NVDA,2024-03-18 12:30:00-04:00,88.17298889160156,7170627
NVDA,2024-03-18 13:30:00-04:00,88.85731506347656,6112354
NVDA,2024-03-18 14:30:00-04:00,88.64659881591797,6012741
NVDA,2024-03-18 15:30:00-04:00,88.45999908447266,3910472
NVDA,2024-03-19 09:30:00-04:00,85.53942108154297,18599093
NVDA,2024-03-19 10:30:00-04:00,86.88400268554688,7980841
NVDA,2024-03-19 11:30:00-04:00,88.12849426269531,6725559
NVDA,2024-03-19 12:30:00-04:00,89.15999603271484,10271691
NVDA,2024-03-19 13:30:00-04:00,89.90049743652344,8413817
NVDA,2024-03-19 14:30:00-04:00,88.53599548339844,7613758
NVDA,2024-03-19 15:30:00-04:00,89.4000015258789,4727076
NVDA,2024-03-20 09:30:00-04:00,89.30899047851562,12011096
NVDA,2024-03-20 10:30:00-04:00,88.82899475097656,4896476
NVDA,2024-03-20 11:30:00-04:00,88.5250015258789,4475041
NVDA,2024-03-20 12:30:00-04:00,88.4469985961914,2737821
NVDA,2024-03-20 13:30:00-04:00,89.76856994628906,6580118
NVDA,2024-03-20 14:30:00-04:00,90.08100128173828,9694196
NVDA,2024-03-20 15:30:00-04:00,90.35250091552734,4641824
NVDA,2024-03-21 09:30:00-04:00,91.19999694824219,15829363
NVDA,2024-03-21 10:30:00-04:00,91.9260025024414,6445643
NVDA,2024-03-21 11:30:00-04:00,92.34162902832031,6274560
NVDA,2024-03-21 12:30:00-04:00,92.18900299072266,4788666
NVDA,2024-03-21 13:30:00-04:00,91.69600677490234,4467857
NVDA,2024-03-21 14:30:00-04:00,91.54838562011719,4803416
NVDA,2024-03-21 15:30:00-04:00,91.38099670410156,3003044
NVDA,2024-03-22 09:30:00-04:00,92.81400299072266,14278090
NVDA,2024-03-22 10:30:00-04:00,93.64130401611328,8301821
NVDA,2024-03-22 11:30:00-04:00,94.40299987792969,10057503
NVDA,2024-03-22 12:30:00-04:00,94.50399780273438,6571867
NVDA,2024-03-22 13:30:00-04:00,94.39598846435547,5301287
NVDA,2024-03-22 14:30:00-04:00,93.68766784667969,6502701
NVDA,2024-03-22 15:30:00-04:00,94.24500274658203,5294356
NVDA,2024-03-25 09:30:00-04:00,96.11865997314453,18159186
NVDA,2024-03-25 10:30:00-04:00,95.77899932861328,7623825
NVDA,2024-03-25 11:30:00-04:00,95.06099700927734,7143010
NVDA,2024-03-25 12:30:00-04:00,95.6989974975586,4697710
NVDA,2024-03-25 13:30:00-04:00,95.94550323486328,5156318
NVDA,2024-03-25 14:30:00-04:00,95.44200134277344,5154926
NVDA,2024-03-25 15:30:00-04:00,95.0,4372648
NVDA,2024-03-26 09:30:00-04:00,94.27574157714844,13617498
NVDA,2024-03-26 10:30:00-04:00,94.84068298339844,8169772
NVDA,2024-03-26 11:30:00-04:00,94.37319946289062,5489642
NVDA,2024-03-26 12:30:00-04:00,94.47249603271484,3913653
NVDA,2024-03-26 13:30:00-04:00,94.92100524902344,5087493
